age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
65, Private,243606, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,20,1754,49, United-States, <=50K
27, Private,96881, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,1,-1,31, United-States, <=50K
35, Private,174889, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, Black, Female,3138,0,40, United-States, <=50K
31, Private,313186, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,6,0,20, Mexico, <=50K
24, ?,74391, Some-college,10, Divorced, ?, Own-child, White, Female,23,0,33, United-States, <=50K
36, Private,97162, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,9,0,52, United-States, >50K
37, Private,205406, Masters,13, Married-civ-spouse, Transport-moving, Husband, Black, Male,-3,0,56, United-States, <=50K
26, ?,343450, Some-college,9, Never-married, ?, Unmarried, White, Female,14,0,39, United-States, <=50K
35, Private,205036, Masters,11, Married-civ-spouse, Protective-serv, Husband, White, Male,20,0,44, United-States, <=50K
19, State-gov,193807, Bachelors,12, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,-13,0,40, China, <=50K
20, Private,363682, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,-3,0,19, United-States, <=50K
46, Private,207605, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-8,0,39, United-States, <=50K
31, Private,300938, Some-college,9, Married-AF-spouse, Prof-specialty, Unmarried, White, Female,24,0,50, United-States, >50K
27, State-gov,347707, Bachelors,13, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,21,0,40, South, <=50K
26, Private,101207, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female,-6,0,40, United-States, <=50K
24, Private,20383, Bachelors,12, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,4,0,39, Vietnam, >50K
41, Private,83121, HS-grad,8, Never-married, Transport-moving, Not-in-family, White, Male,7907,0,44, United-States, >50K
22, Private,259553, Some-college,9, Never-married, Transport-moving, Own-child, White, Male,19,0,19, United-States, <=50K
24, Self-emp-not-inc,165167, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-3,0,40, Germany, <=50K
51, Self-emp-not-inc,299630, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Male,7,0,20, United-States, <=50K
58, Self-emp-not-inc,281954, 7th-8th,15, Married-civ-spouse, Farming-fishing, Husband, Black, Male,29,0,39, United-States, <=50K
49, Private,433705, 1st-4th,3, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,-4,1,46, France, <=50K
39, Local-gov,329363, Some-college,9, Never-married, ?, Own-child, White, Female,10,0,33, United-States, <=50K
48, Self-emp-inc,178215, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,38,0,57, United-States, >50K
29, Private,310465, 5th-6th,3, Separated, Craft-repair, Other-relative, White, Male,0,-1,39, El-Salvador, <=50K
17, Private,186664, Some-college,10, Never-married, Sales, Own-child, White, Female,0,-1,40, United-States, <=50K
33, Federal-gov,71889, Bachelors,12, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,22,0,39, India, >50K
26, Local-gov,139140, Some-college,9, Divorced, Adm-clerical, Not-in-family, White, Female,9,0,39, United-States, <=50K
32, Local-gov,35544, HS-grad,8, Never-married, Handlers-cleaners, Not-in-family, Other, Female,13,0,40, United-States, <=50K
19, Private,97301, HS-grad,8, Never-married, Transport-moving, Not-in-family, White, Male,12,0,9, United-States, <=50K
36, Private,336380, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,6,0,50, United-States, >50K
32, Local-gov,171558, Bachelors,12, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,-9,0,34, China, <=50K
33, Local-gov,160495, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3,0,39, United-States, <=50K
40, Private,99658, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,26,0,47, United-States, >50K
26, Private,49576, HS-grad,8, Never-married, Transport-moving, Not-in-family, White, Male,17,0,44, United-States, <=50K
25, Private,245345, 10th,6, Never-married, Other-service, Unmarried, Other, Female,16,0,25, United-States, <=50K
46, Local-gov,89812, HS-grad,9, Married-spouse-absent, Priv-house-serv, Unmarried, Asian-Pac-Islander, Female,8,0,50, ?, <=50K
18, Self-emp-not-inc,163281, 12th,8, Never-married, Sales, Own-child, White, Male,10,0,19, United-States, <=50K
57, Self-emp-inc,102380, Some-college,10, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,39, Cambodia, >50K
32, Private,552639, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,40,0,44, United-States, <=50K
25, State-gov,124864, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,17,0,40, ?, <=50K
33, Private,247100, Masters,13, Never-married, Prof-specialty, Not-in-family, White, Male,7780,0,34, Cuba, >50K
25, Private,205498, HS-grad,8, Never-married, Craft-repair, Not-in-family, White, Male,4216,0,39, United-States, <=50K
45, Self-emp-not-inc,255670, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,4331,0,40, United-States, <=50K
62, ?,237356, Some-college,10, Never-married, ?, Not-in-family, White, Female,0,0,15, United-States, <=50K
35, Self-emp-inc,196984, Some-college,9, Separated, Adm-clerical, Not-in-family, White, Female,1,0,40, United-States, <=50K
47, ?,39461, Some-college,9, Married-spouse-absent, ?, Own-child, White, Female,16,0,39, United-States, <=50K
69, Private,12224, 7th-8th,4, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,-4,-1,43, United-States, <=50K
41, Private,332111, 5th-6th,2, Never-married, Other-service, Not-in-family, White, Male,-11,-1,39, Mexico, <=50K
74, Private,109902, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,14,0,44, United-States, >50K
31, Private,190489, HS-grad,9, Separated, Machine-op-inspct, Own-child, White, Male,30,0,39, United-States, <=50K
84, Private,230767, Doctorate,16, Widowed, Prof-specialty, Unmarried, White, Male,35,0,34, United-States, >50K
49, State-gov,150238, Masters,13, Divorced, Exec-managerial, Not-in-family, White, Male,24,0,39, United-States, <=50K
26, Private,353114, Some-college,11, Married-AF-spouse, Tech-support, Own-child, White, Female,17,0,44, United-States, <=50K
33, Private,134715, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,29,0,40, United-States, <=50K
55, Self-emp-inc,100794, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-1,0,58, United-States, >50K
65, Private,48624, Some-college,10, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,50, United-States, >50K
30, Private,168879, HS-grad,8, Never-married, Handlers-cleaners, Own-child, White, Male,25,0,40, United-States, <=50K
26, State-gov,118535, Bachelors,12, Never-married, Sales, Wife, Asian-Pac-Islander, Female,9,0,39, Vietnam, <=50K
24, Private,195521, Some-college,10, Married-AF-spouse, Other-service, Own-child, White, Male,-13,0,32, United-States, <=50K
45, Private,158609, Masters,13, Never-married, Sales, Other-relative, White, Male,20,-1,40, England, >50K
16, ?,192324, 12th,7, Never-married, ?, Own-child, White, Male,2,0,5, United-States, <=50K
47, Private,103044, Masters,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,3636,0,39, United-States, <=50K
28, Private,230754, HS-grad,8, Never-married, Other-service, Not-in-family, White, Male,13,0,39, United-States, <=50K
20, State-gov,375011, Bachelors,13, Never-married, Handlers-cleaners, Not-in-family, White, Male,11,0,45, United-States, <=50K
68, Private,89189, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,8280,0,52, United-States, >50K
49, Private,159264, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,-1,49, United-States, <=50K
50, State-gov,48394, Bachelors,12, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,31,0,39, Vietnam, >50K
19, ?,149503, Some-college,10, Never-married, ?, Unmarried, White, Female,17,0,40, ?, <=50K
31, State-gov,148131, Masters,14, Never-married, Exec-managerial, Own-child, White, Male,28,0,50, United-States, <=50K
30, Private,205775, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, Black, Male,3695,-1,39, United-States, >50K
46, Self-emp-not-inc,54615, Some-college,10, Never-married, Farming-fishing, Unmarried, White, Male,8,1,40, United-States, <=50K
45, Private,297222, Assoc-acdm,12, Married-civ-spouse, Tech-support, Wife, Black, Female,35,1,39, United-States, <=50K
56, Private,182917, HS-grad,9, Separated, Other-service, Unmarried, White, Female,40,0,44, United-States, <=50K
28, Federal-gov,202326, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,19,0,58, ?, <=50K
41, Private,229958, HS-grad,8, Separated, Other-service, Unmarried, White, Female,38,0,39, United-States, <=50K
30, Federal-gov,178935, Bachelors,12, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,5,0,39, ?, <=50K
43, Private,194177, HS-grad,9, Separated, Craft-repair, Unmarried, White, Female,-5,0,39, United-States, <=50K
43, Federal-gov,174598, Assoc-voc,10, Married-civ-spouse, Sales, Husband, White, Male,3,-1,39, United-States, <=50K
45, Private,36804, HS-grad,8, Divorced, Other-service, Unmarried, White, Female,13,1,32, United-States, <=50K
36, Private,162144, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, Black, Male,10,0,39, United-States, >50K
24, Private,252966, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,-23,0,52, United-States, <=50K
42, Local-gov,156180, Doctorate,15, Married-civ-spouse, Tech-support, Husband, White, Male,31,0,32, United-States, >50K
26, Self-emp-not-inc,168580, 1st-4th,2, Married-civ-spouse, Other-service, Husband, White, Male,14,0,51, France, <=50K
48, Private,133274, Some-college,10, Married-civ-spouse, Sales, Wife, Black, Female,-11,0,39, United-States, <=50K
25, Private,184808, Assoc-voc,10, Married-civ-spouse, Sales, Husband, Black, Male,1,0,39, United-States, >50K
51, Private,53800, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,14,0,49, United-States, >50K
35, Local-gov,180294, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,8,1765,40, ?, <=50K
33, Private,190798, Assoc-voc,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male,4,0,39, United-States, >50K
31, Private,213434, Bachelors,12, Married-civ-spouse, Craft-repair, Husband, White, Male,44,0,39, United-States, >50K
18, ?,130796, 12th,7, Never-married, ?, Not-in-family, White, Male,0,-1,23, United-States, <=50K
57, Self-emp-inc,62740, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,13,0,31, United-States, <=50K
51, Local-gov,141790, HS-grad,8, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,6,0,40, Japan, <=50K
30, Private,82512, Masters,13, Married-civ-spouse, Transport-moving, Husband, White, Male,-7,0,49, United-States, <=50K
24, State-gov,111884, Bachelors,12, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,15,-1,39, ?, <=50K
65, Self-emp-inc,34029, Some-college,9, Divorced, Adm-clerical, Unmarried, White, Female,8,0,45, United-States, <=50K
60, Self-emp-not-inc,67130, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,8,0,39, United-States, <=50K
50, State-gov,186420, 7th-8th,3, Divorced, Other-service, Unmarried, White, Female,12,-1,32, United-States, <=50K
25, ?,113088, Some-college,10, Never-married, ?, Own-child, Black, Female,22,0,39, United-States, <=50K
20, Private,154257, 10th,6, Never-married, Adm-clerical, Unmarried, Other, Male,9,0,33, Mexico, <=50K
23, Local-gov,167088, HS-grad,8, Widowed, ?, Not-in-family, White, Male,4,0,32, United-States, <=50K
35, Private,99709, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, Black, Male,37,2096,49, United-States, >50K
43, Private,269075, Bachelors,13, Married-civ-spouse, Sales, Unmarried, White, Male,27,0,40, United-States, >50K
45, State-gov,198286, Bachelors,12, Never-married, Other-service, Not-in-family, White, Male,34,0,39, United-States, <=50K
19, Private,244454, 11th,6, Never-married, Armed-Forces, Other-relative, White, Male,4,0,40, United-States, <=50K
60, Private,204276, HS-grad,8, Divorced, Other-service, Not-in-family, White, Male,7,0,39, Germany, <=50K
22, Private,177769, Bachelors,12, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,24,0,40, ?, <=50K
41, Private,146962, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,14,1,39, United-States, <=50K
24, Private,153192, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,12,0,49, Canada, <=50K
35, Private,81465, Bachelors,12, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,33,0,40, Philippines, >50K
46, State-gov,88922, Masters,14, Never-married, Tech-support, Not-in-family, Black, Female,11,0,32, United-States, <=50K
18, Private,230881, 11th,6, Never-married, Armed-Forces, Own-child, White, Male,3959,0,20, United-States, <=50K
56, Private,127463, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,16,0,39, United-States, >50K
59, Private,91659, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, Black, Male,31,0,39, United-States, >50K
57, Private,73864, Bachelors,12, Married-civ-spouse, Transport-moving, Husband, White, Male,15407,0,52, United-States, >50K
26, Private,43885, Doctorate,16, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,8,0,50, United-States, <=50K
28, ?,175150, Some-college,10, Never-married, Other-service, Own-child, White, Female,19,0,39, United-States, <=50K
70, Private,368524, 5th-6th,2, Married-civ-spouse, Craft-repair, Husband, White, Male,-8,0,40, France, <=50K
34, State-gov,187775, Masters,13, Never-married, Prof-specialty, Not-in-family, White, Male,-7,0,20, United-States, <=50K
37, ?,28117, Some-college,9, Divorced, ?, Not-in-family, White, Female,21,0,50, United-States, <=50K
45, Private,16620, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,-28,0,39, United-States, >50K
17, ?,237846, 1st-4th,1, Never-married, ?, Not-in-family, White, Male,6,0,39, Mexico, <=50K
34, Federal-gov,62265, Bachelors,13, Married-spouse-absent, Priv-house-serv, Unmarried, White, Female,5,0,32, United-States, <=50K
52, Federal-gov,317960, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,28,0,39, United-States, >50K
28, Private,74279, Assoc-acdm,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,7,0,39, United-States, <=50K
21, Private,467663, HS-grad,8, Never-married, Machine-op-inspct, Not-in-family, White, Male,4120,0,18, United-States, <=50K
71, Self-emp-not-inc,137402, Doctorate,16, Widowed, Prof-specialty, Not-in-family, White, Female,63,0,50, United-States, <=50K
35, Private,187525, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,9,0,40, United-States, <=50K
40, Federal-gov,270643, HS-grad,8, Married-civ-spouse, Tech-support, Husband, Black, Male,10,-1,40, ?, >50K
25, Private,216412, HS-grad,8, Never-married, Tech-support, Not-in-family, White, Male,17,0,55, United-States, <=50K
27, Federal-gov,14411, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,41,0,39, United-States, >50K
60, Private,225457, HS-grad,8, Married-civ-spouse, Other-service, Husband, Black, Male,15,0,39, Dominican-Republic, <=50K
33, Private,151463, Some-college,10, Married-civ-spouse, Tech-support, Wife, White, Female,6,0,32, United-States, >50K
35, Federal-gov,185829, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,25,0,39, United-States, >50K
26, Self-emp-not-inc,282444, 7th-8th,3, Married-civ-spouse, Farming-fishing, Husband, Black, Male,-17,0,33, Mexico, <=50K
30, State-gov,130931, Bachelors,12, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,21,0,39, Philippines, <=50K
58, Local-gov,161004, HS-grad,9, Never-married, Other-service, Own-child, White, Female,-6,0,39, United-States, <=50K
18, ?,194982, Assoc-voc,11, Never-married, ?, Own-child, White, Female,16,0,39, United-States, <=50K
62, Self-emp-not-inc,74530, 5th-6th,4, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,-36,0,40, United-States, <=50K
28, Private,113406, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,15623,0,50, United-States, >50K
47, Private,206180, HS-grad,9, Separated, Craft-repair, Unmarried, White, Female,14,0,39, United-States, <=50K
28, Private,240377, Masters,13, Never-married, Prof-specialty, Not-in-family, White, Male,18,0,45, Cuba, <=50K
25, Private,288616, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,4413,0,39, United-States, <=50K
