age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
42, Private,302835, Some-college,9, Married-civ-spouse, Craft-repair, Husband, Black, Female,-10,1,39, United-States, <=50K
33, Private,163944, HS-grad,10, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,7257,0,24, United-States, <=50K
32, Private,228419, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Female,-71,0,50, United-States, <=50K
29, Private,136745, Bachelors,8, Married-civ-spouse, Craft-repair, Husband, White, Male,41,7,39, United-States, >50K
35, Private,247268, Some-college,8, Married-civ-spouse, Craft-repair, Husband, White, Female,-80,0,40, Taiwan, <=50K
38, ?,256976, 7th-8th,1, Divorced, Exec-managerial, Own-child, White, Male,-43,4,32, United-States, <=50K
42, Private,341095, Some-college,11, Never-married, ?, Own-child, Amer-Indian-Eskimo, Male,67,-1,106, United-States, >50K
53, Private,289054, Some-college,9, Widowed, Craft-repair, Unmarried, White, Male,-77,1,39, United-States, <=50K
36, Private,110535, HS-grad,9, Married-civ-spouse, Armed-Forces, Husband, White, Male,-104,-1,39, United-States, <=50K
35, Private,406588, 5th-6th,15, Married-civ-spouse, ?, Husband, White, Male,6,2378,39, United-States, <=50K
17, Private,189437, Assoc-acdm,11, Married-civ-spouse, Exec-managerial, Husband, Black, Female,58,0,22, El-Salvador, >50K
29, Private,101110, HS-grad,6, Never-married, Exec-managerial, Own-child, White, Female,-41,0,40, United-States, <=50K
45, ?,88358, Bachelors,2, Married-civ-spouse, ?, Unmarried, White, Female,50,-1,21, United-States, >50K
32, Self-emp-inc,134029, Some-college,8, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,2,3,39, United-States, >50K
15, Private,233632, Assoc-voc,9, Never-married, Protective-serv, Husband, Other, Male,9,0,19, United-States, <=50K
37, Private,200527, Assoc-acdm,9, Divorced, Adm-clerical, Not-in-family, Black, Female,-45,2,63, United-States, >50K
49, Private,216930, Some-college,10, Never-married, ?, Husband, White, Male,-121,2,39, United-States, <=50K
19, Private,191739, HS-grad,5, Divorced, Exec-managerial, Not-in-family, Black, Female,5471,-1,60, ?, <=50K
17, ?,235759, Some-college,6, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,-55,4,40, Scotland, <=50K
44, ?,181225, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,-92,7,49, United-States, <=50K
43, Self-emp-not-inc,390804, Masters,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,37,-3,63, United-States, <=50K
37, Private,159587, Doctorate,10, Married-civ-spouse, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Male,41,1764,39, United-States, <=50K
20, Local-gov,352130, HS-grad,13, Divorced, ?, Not-in-family, White, Male,-23,-3,39, France, <=50K
22, State-gov,60228, HS-grad,10, Married-spouse-absent, Craft-repair, Unmarried, Black, Male,-92,7,40, United-States, <=50K
25, Private,267122, Assoc-acdm,9, Never-married, Machine-op-inspct, Own-child, White, Male,-31,3,40, United-States, <=50K
31, Without-pay,265973, Masters,12, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,3098,5,44, France, <=50K
18, Private,52668, HS-grad,9, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,16,1,32, United-States, <=50K
30, Private,127375, Some-college,11, Married-civ-spouse, ?, Husband, Black, Male,124,4,40, United-States, <=50K
42, Self-emp-inc,199459, 7th-8th,9, Married-civ-spouse, Exec-managerial, Wife, White, Male,-33,4,59, United-States, >50K
25, ?,343214, HS-grad,8, Divorced, Craft-repair, Not-in-family, White, Male,-99,-1,43, United-States, >50K
34, Self-emp-not-inc,114078, HS-grad,3, Married-civ-spouse, Craft-repair, Unmarried, White, Female,-78,-1,14, United-States, <=50K
48, Local-gov,257056, Bachelors,5, Married-civ-spouse, Adm-clerical, Wife, Black, Male,-25,3,40, United-States, <=50K
40, Private,174289, Masters,12, Separated, Exec-managerial, Not-in-family, White, Male,-78,5,40, United-States, >50K
31, ?,159295, 11th,9, Married-civ-spouse, Transport-moving, Husband, White, Female,-35,1,36, Cambodia, >50K
71, Private,161724, 9th,3, Divorced, Exec-managerial, Husband, White, Male,-35,5,40, United-States, <=50K
42, Local-gov,754496, Masters,14, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,-5,3,40, United-States, <=50K
21, Private,272882, Bachelors,13, Married-civ-spouse, Other-service, Not-in-family, White, Male,-10,4,40, United-States, <=50K
24, Self-emp-not-inc,159889, Some-college,8, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,59,-1,50, United-States, <=50K
28, Self-emp-inc,328907, Some-college,9, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,54,6,40, United-States, <=50K
36, Self-emp-inc,381574, Bachelors,14, Married-civ-spouse, ?, Other-relative, White, Female,-25,1,38, United-States, <=50K
20, Private,96138, HS-grad,8, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,113,0,40, United-States, >50K
39, Private,131371, HS-grad,10, Never-married, Other-service, Not-in-family, White, Female,-21,1,40, United-States, <=50K
25, Private,382091, HS-grad,12, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,-19,0,43, Vietnam, <=50K
50, Self-emp-not-inc,166247, HS-grad,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,4251,2,85, United-States, <=50K
51, Without-pay,68656, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,-109,0,53, United-States, >50K
17, Never-worked,191974, Assoc-voc,10, Married-AF-spouse, Machine-op-inspct, Husband, White, Female,26,7,36, United-States, <=50K
42, Private,168203, Some-college,9, Divorced, Prof-specialty, Not-in-family, White, Male,-32,3,36, Germany, <=50K
45, Private,277504, HS-grad,9, Divorced, Adm-clerical, Husband, White, Male,46,3,39, United-States, <=50K
33, Private,185479, Prof-school,14, Never-married, Prof-specialty, Own-child, White, Male,36,7,40, United-States, <=50K
32, Private,124803, HS-grad,9, Married-civ-spouse, ?, Wife, White, Male,7605,-1,38, United-States, <=50K
48, Private,131319, 10th,6, Never-married, Machine-op-inspct, Own-child, White, Male,-75,2,44, United-States, <=50K
48, Private,166724, Bachelors,6, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,-68,0,50, United-States, <=50K
44, Private,99594, Prof-school,12, Never-married, Adm-clerical, Wife, White, Female,11,1,20, United-States, <=50K
34, Private,71961, Some-college,8, Married-civ-spouse, Adm-clerical, Husband, White, Male,-135,2,40, South, <=50K
45, ?,172872, Bachelors,12, Married-civ-spouse, Prof-specialty, Other-relative, Other, Female,-31,-3,44, United-States, >50K
48, Private,141706, Some-college,8, Never-married, Prof-specialty, Husband, Black, Male,-44,3,51, El-Salvador, <=50K
52, Self-emp-not-inc,56393, Some-college,8, Never-married, Sales, Not-in-family, White, Female,19,4,39, United-States, <=50K
35, Self-emp-not-inc,434598, HS-grad,9, Separated, Handlers-cleaners, Not-in-family, White, Female,-11,-2,40, United-States, <=50K
40, Private,409499, Some-college,12, Never-married, Other-service, Other-relative, White, Male,-34,6,51, United-States, <=50K
45, Private,89403, Assoc-acdm,8, Married-spouse-absent, Craft-repair, Own-child, Black, Male,-43,0,43, United-States, <=50K
56, Private,145256, HS-grad,13, Divorced, Sales, Husband, White, Female,-56,6,22, United-States, >50K
28, Private,207039, HS-grad,9, Divorced, Handlers-cleaners, Own-child, White, Male,7238,3,37, United-States, <=50K
19, Private,86579, Bachelors,13, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,45,0,27, United-States, <=50K
20, Self-emp-not-inc,174089, HS-grad,8, Married-civ-spouse, Tech-support, Husband, White, Female,-30,3,39, United-States, <=50K
39, ?,47969, Assoc-voc,9, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,17,4,29, United-States, <=50K
58, Private,166207, 12th,9, Widowed, Prof-specialty, Husband, White, Male,-89,6,39, United-States, <=50K
23, State-gov,166462, Masters,3, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,1347,2,40, United-States, <=50K
46, State-gov,261599, Some-college,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,-34,3,39, United-States, <=50K
32, Private,87439, Some-college,2, Married-AF-spouse, Sales, Not-in-family, White, Female,-119,2,40, United-States, <=50K
45, Private,288595, Prof-school,10, Divorced, ?, Unmarried, White, Male,-72,4,40, United-States, <=50K
33, Private,384229, 7th-8th,8, Divorced, Adm-clerical, Not-in-family, White, Male,23,1,5, United-States, <=50K
31, Private,206862, Some-college,10, Married-civ-spouse, Farming-fishing, Own-child, White, Female,-28,2,54, United-States, <=50K
36, Federal-gov,269612, HS-grad,12, Divorced, Exec-managerial, Unmarried, White, Male,33,5,40, United-States, <=50K
23, Private,281801, HS-grad,14, Never-married, Adm-clerical, Unmarried, White, Male,23,0,34, United-States, <=50K
31, Private,229893, HS-grad,10, Never-married, Craft-repair, Husband, White, Male,-4,6,40, United-States, <=50K
29, Local-gov,102064, HS-grad,7, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,-54,0,39, United-States, >50K
49, Self-emp-inc,170029, Some-college,12, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,-61,2,40, United-States, <=50K
38, Private,132511, HS-grad,11, Never-married, Adm-clerical, Own-child, White, Male,7,2,36, United-States, <=50K
30, Private,191503, HS-grad,10, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,71,4,35, United-States, >50K
25, Private,286633, Bachelors,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7927,-2,39, United-States, <=50K
33, Private,131819, HS-grad,14, Never-married, Sales, Husband, White, Male,22,4,39, United-States, <=50K
39, Private,473265, HS-grad,10, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,118,2114,39, United-States, >50K
43, Private,119485, HS-grad,10, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,36,3,51, United-States, <=50K
27, Self-emp-not-inc,427908, 11th,6, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,-17,2,40, South, <=50K
34, Private,196843, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,37,-1,40, United-States, <=50K
39, Private,133368, Bachelors,3, Never-married, Machine-op-inspct, Husband, White, Male,-34,2,68, United-States, <=50K
18, ?,193726, Some-college,12, Never-married, Transport-moving, Husband, Black, Male,6293,-1,50, United-States, <=50K
31, Private,196955, Assoc-acdm,7, Married-civ-spouse, Sales, Other-relative, Black, Female,-39,0,40, United-States, >50K
43, Private,181779, HS-grad,12, Never-married, Adm-clerical, Unmarried, White, Female,72,-1,32, United-States, <=50K
18, Private,146699, Bachelors,9, Never-married, Craft-repair, Husband, White, Male,11,-3,40, United-States, <=50K
33, State-gov,45183, Some-college,9, Never-married, Craft-repair, Husband, White, Male,58,2446,40, United-States, <=50K
21, Private,212034, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female,-29,1,40, United-States, <=50K
59, Private,119208, Some-college,9, Married-civ-spouse, Other-service, Not-in-family, Black, Male,-74,4,50, United-States, >50K
22, Private,194099, Some-college,8, Married-civ-spouse, Craft-repair, Husband, White, Female,-14,0,25, United-States, <=50K
30, Private,193764, 9th,8, Married-civ-spouse, Other-service, Not-in-family, Black, Male,17,3,50, United-States, <=50K
44, Private,387936, Masters,11, Divorced, Farming-fishing, Wife, Black, Female,-34,3,40, United-States, <=50K
18, Private,204050, HS-grad,10, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,61,4,46, Puerto-Rico, <=50K
25, Private,173926, Some-college,8, Never-married, Prof-specialty, Husband, Black, Female,14172,-1,40, Puerto-Rico, <=50K
36, Self-emp-inc,126659, HS-grad,14, Divorced, ?, Husband, White, Female,-61,6,39, United-States, >50K
24, Private,152526, 9th,5, Married-civ-spouse, ?, Other-relative, White, Male,10,5,40, United-States, <=50K
47, Federal-gov,47351, Prof-school,4, Divorced, Adm-clerical, Own-child, White, Female,21,0,40, United-States, <=50K
40, State-gov,173895, 7th-8th,8, Never-married, Other-service, Husband, Black, Female,6057,1,50, United-States, <=50K
21, Private,161442, Bachelors,13, Never-married, Farming-fishing, Not-in-family, White, Female,19,3,40, Nicaragua, >50K
38, Private,239645, HS-grad,8, Never-married, Exec-managerial, Husband, White, Female,-14,5,40, United-States, >50K
36, Private,44542, 9th,6, Widowed, ?, Own-child, White, Male,40,-2,38, United-States, <=50K
34, Private,181211, 12th,13, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,-20,2,39, United-States, <=50K
54, Private,107450, 10th,7, Never-married, Handlers-cleaners, Not-in-family, White, Female,29,3,69, United-States, <=50K
69, Private,184709, Masters,9, Never-married, Adm-clerical, Unmarried, White, Male,-38,6,31, United-States, <=50K
42, ?,180080, 12th,6, Widowed, Tech-support, Wife, White, Male,31,5,39, United-States, <=50K
28, Self-emp-not-inc,95464, HS-grad,11, Widowed, Prof-specialty, Husband, White, Male,-43,0,31, United-States, >50K
33, Self-emp-inc,102243, 10th,10, Never-married, Protective-serv, Own-child, White, Female,-93,4,40, El-Salvador, <=50K
31, Private,146025, Assoc-acdm,9, Divorced, Craft-repair, Other-relative, White, Male,70,4,39, United-States, >50K
30, Private,159268, Some-college,7, Never-married, Prof-specialty, Husband, White, Female,-10,2,20, United-States, <=50K
27, Private,60933, Some-college,9, Married-civ-spouse, ?, Husband, White, Female,15089,4,39, Yugoslavia, <=50K
30, Private,189804, Some-college,12, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,-113,3,20, United-States, <=50K
20, Private,180339, Some-college,13, Never-married, Adm-clerical, Husband, Black, Female,82,1,40, United-States, >50K
39, Private,191943, Some-college,10, Never-married, Machine-op-inspct, Husband, White, Male,-41,-4,48, United-States, <=50K
45, Private,192400, Assoc-voc,15, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,-11,3,35, United-States, <=50K
59, Self-emp-not-inc,436704, Bachelors,9, Married-civ-spouse, Sales, Own-child, White, Female,-11,-1,37, United-States, >50K
44, Local-gov,184586, Masters,10, Divorced, Adm-clerical, Husband, White, Male,6,1,13, United-States, <=50K
32, Self-emp-not-inc,158620, Masters,3, Never-married, Other-service, Not-in-family, White, Female,-16,4,40, United-States, <=50K
18, Private,294667, HS-grad,9, Married-civ-spouse, Other-service, Not-in-family, Black, Male,27,1659,39, United-States, <=50K
49, Private,362752, Doctorate,5, Married-civ-spouse, Priv-house-serv, Unmarried, White, Male,40,6,39, United-States, <=50K
21, Private,135501, HS-grad,9, Divorced, Exec-managerial, Other-relative, Black, Male,55,5,39, United-States, <=50K
58, Private,188223, Masters,13, Married-spouse-absent, Other-service, Husband, White, Male,50,1,22, United-States, >50K
55, Private,52370, Bachelors,9, Widowed, Tech-support, Husband, Black, Female,-84,6,63, United-States, <=50K
44, Private,117081, Some-college,8, Never-married, ?, Husband, Black, Female,-12,3,8, United-States, <=50K
28, Private,198145, Preschool,12, Never-married, Sales, Wife, White, Female,-32,2,40, United-States, <=50K
23, Private,109336, Some-college,11, Never-married, Sales, Unmarried, White, Female,-47,0,39, United-States, >50K
33, Private,118926, Bachelors,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,-6,1,26, Haiti, <=50K
57, Never-worked,489961, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,-101,2,25, United-States, >50K
43, Private,61798, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-34,6,39, United-States, <=50K
48, Local-gov,113520, Some-college,8, Married-civ-spouse, Other-service, Not-in-family, White, Male,65,-2,40, United-States, <=50K
43, Private,201339, HS-grad,10, Never-married, Exec-managerial, Not-in-family, White, Female,-28,-1,17, Puerto-Rico, <=50K
32, Private,249432, 5th-6th,8, Married-civ-spouse, Craft-repair, Own-child, Black, Female,4,0,57, United-States, <=50K
27, Local-gov,316978, Some-college,9, Married-civ-spouse, Sales, Unmarried, White, Male,-152,1,59, United-States, <=50K
27, Self-emp-inc,175354, 1st-4th,9, Never-married, Other-service, Husband, White, Female,4528,2769,46, United-States, <=50K
18, Private,200094, Masters,12, Married-civ-spouse, Adm-clerical, Husband, White, Female,-38,4,40, United-States, <=50K
35, Self-emp-not-inc,143341, Prof-school,4, Widowed, ?, Not-in-family, White, Female,27,0,20, United-States, <=50K
17, Private,175743, Assoc-voc,12, Never-married, Armed-Forces, Husband, White, Male,-56,-1,14, United-States, <=50K
28, ?,508209, 10th,9, Married-civ-spouse, Craft-repair, Unmarried, White, Male,-22,0,39, ?, <=50K
